198,45.081142,-125.060247,1
192,45.078585,-125.062508,1
226,45.081378,-125.066343,1
105,45.071494,-125.051406,1
83,45.071318,-125.055152,1
94,45.066954,-125.046163,1
228,45.081383,-125.058213,1
200,45.078436,-125.062329,1
74,45.071927,-125.055209,1
191,45.082273,-125.061695,1
214,45.080914,-125.062355,1
406,45.077129,-125.055995,1
70,45.069011,-125.048805,1
183,45.084386,-125.056931,1
98,45.070008,-125.054671,1
227,45.080654,-125.064849,1
227,45.080654,-125.064849,1
74,45.071927,-125.055209,1
69,45.066073,-125.052259,1
207,45.080832,-125.055638,1
69,45.066073,-125.052259,1
72,45.070358,-125.055565,1
229,45.077235,-125.053545,1
215,45.078573,-125.059348,1
71,45.065821,-125.049854,1
197,45.080237,-125.064582,1
205,45.076193,-125.057571,1
91,45.072829,-125.059130,1
198,45.081142,-125.060247,1
237,45.083169,-125.063047,1
98,45.070008,-125.054671,1
215,45.078573,-125.059348,1
228,45.081383,-125.058213,1
64,45.064487,-125.049998,1
81,45.074208,-125.051479,1
84,45.070712,-125.051300,1
199,45.078679,-125.057092,1
189,45.080107,-125.051239,1
227,45.080654,-125.064849,1
116,45.066888,-125.047444,1
209,45.072382,-125.053438,1
227,45.080654,-125.064849,1
196,45.083564,-125.060280,1
209,45.072382,-125.053438,1
220,45.081624,-125.062402,1
100,45.067180,-125.048907,1
79,45.070456,-125.051493,1
232,45.080696,-125.060873,1
77,45.066630,-125.049157,1
218,45.074864,-125.059253,1
69,45.066073,-125.052259,1
186,45.081251,-125.059212,1
381,45.081195,-125.064164,1
233,45.075366,-125.067792,1
215,45.078573,-125.059348,1
92,45.077965,-125.053206,1
75,45.070820,-125.051061,1
94,45.066954,-125.046163,1
222,45.078652,-125.059650,1
71,45.065821,-125.049854,1
64,45.064487,-125.049998,1
230,45.076406,-125.056803,1
197,45.080237,-125.064582,1
64,45.064487,-125.049998,1
110,45.067874,-125.048293,1
236,45.078712,-125.061263,1
220,45.081624,-125.062402,1
75,45.070820,-125.051061,1
187,45.083202,-125.059083,1
88,45.077142,-125.055495,1
211,45.081334,-125.060034,1
213,45.075330,-125.063308,1
116,45.066888,-125.047444,1
232,45.080696,-125.060873,1
221,45.077118,-125.059316,1
201,45.081291,-125.066204,1
190,45.083631,-125.063038,1
200,45.078436,-125.062329,1
102,45.075367,-125.053169,1
226,45.081378,-125.066343,1
215,45.078573,-125.059348,1
200,45.078436,-125.062329,1
228,45.081383,-125.058213,1
116,45.066888,-125.047444,1
116,45.066888,-125.047444,1
221,45.077118,-125.059316,1
197,45.080237,-125.064582,1
222,45.078652,-125.059650,1
119,45.069630,-125.051628,1
199,45.078679,-125.057092,1
238,45.078360,-125.066031,1
211,45.081334,-125.060034,1
75,45.070820,-125.051061,1
214,45.080914,-125.062355,1
207,45.080832,-125.055638,1
69,45.066073,-125.052259,1
230,45.076406,-125.056803,1
68,45.069893,-125.051574,1
188,45.075901,-125.060247,1
88,45.077142,-125.055495,1
207,45.080832,-125.055638,1
72,45.070358,-125.055565,1
208,45.081234,-125.057578,1
83,45.071318,-125.055152,1
92,45.077965,-125.053206,1
227,45.080654,-125.064849,1
232,45.080696,-125.060873,1
216,45.079064,-125.053945,1
106,45.066540,-125.052686,1
102,45.075367,-125.053169,1
223,45.078835,-125.063524,1
205,45.076193,-125.057571,1
202,45.079507,-125.057615,1
69,45.066073,-125.052259,1
202,45.079507,-125.057615,1
195,45.079070,-125.053753,1
102,45.075367,-125.053169,1
210,45.078620,-125.054463,1
230,45.076406,-125.056803,1
82,45.067318,-125.055932,1
120,45.075003,-125.059445,1
186,45.081251,-125.059212,1
80,45.065802,-125.057487,1
100,45.067180,-125.048907,1
232,45.080696,-125.060873,1
66,45.070479,-125.047147,1
223,45.078835,-125.063524,1
188,45.075901,-125.060247,1
92,45.077965,-125.053206,1
199,45.078679,-125.057092,1
74,45.071927,-125.055209,1
195,45.079070,-125.053753,1
87,45.065334,-125.049752,1
191,45.082273,-125.061695,1
221,45.077118,-125.059316,1
240,45.077762,-125.061294,1
85,45.070057,-125.051602,1
74,45.071927,-125.055209,1
77,45.066630,-125.049157,1
186,45.081251,-125.059212,1
69,45.066073,-125.052259,1
221,45.077118,-125.059316,1
236,45.078712,-125.061263,1
68,45.069893,-125.051574,1
69,45.066073,-125.052259,1
196,45.083564,-125.060280,1
87,45.065334,-125.049752,1
85,45.070057,-125.051602,1
200,45.078436,-125.062329,1
193,45.083236,-125.054336,1
69,45.066073,-125.052259,1
207,45.080832,-125.055638,1
237,45.083169,-125.063047,1
222,45.078652,-125.059650,1
198,45.081142,-125.060247,1
208,45.081234,-125.057578,1
70,45.069011,-125.048805,1
96,45.068851,-125.054475,1
191,45.082273,-125.061695,1
195,45.079070,-125.053753,1
236,45.078712,-125.061263,1
117,45.068482,-125.052406,1
202,45.079507,-125.057615,1
223,45.078835,-125.063524,1
105,45.071494,-125.051406,1
112,45.075896,-125.051684,1
191,45.082273,-125.061695,1
100,45.067180,-125.048907,1
223,45.078835,-125.063524,1
84,45.070712,-125.051300,1
73,45.079929,-125.054369,1
214,45.080914,-125.062355,1
64,45.064487,-125.049998,1
210,45.078620,-125.054463,1
72,45.070358,-125.055565,1
87,45.065334,-125.049752,1
190,45.083631,-125.063038,1
118,45.064929,-125.046925,1
200,45.078436,-125.062329,1
204,45.084637,-125.053428,1
117,45.068482,-125.052406,1
100,45.067180,-125.048907,1
94,45.066954,-125.046163,1
197,45.080237,-125.064582,1
221,45.077118,-125.059316,1
85,45.070057,-125.051602,1
228,45.081383,-125.058213,1
183,45.084386,-125.056931,1
183,45.084386,-125.056931,1
211,45.081334,-125.060034,1
93,45.072194,-125.050039,1
105,45.071494,-125.051406,1
74,45.071927,-125.055209,1
218,45.074864,-125.059253,1
72,45.070358,-125.055565,1
221,45.077118,-125.059316,1
99,45.077864,-125.052226,1
235,45.081185,-125.056653,1
222,45.078652,-125.059650,1
88,45.077142,-125.055495,1
112,45.075896,-125.051684,1
119,45.069630,-125.051628,1
201,45.081291,-125.066204,1
105,45.071494,-125.051406,1
240,45.077762,-125.061294,1
99,45.077864,-125.052226,1
110,45.067874,-125.048293,1
381,45.081195,-125.064164,1
117,45.068482,-125.052406,1
84,45.070712,-125.051300,1
202,45.079507,-125.057615,1
87,45.065334,-125.049752,1
64,45.064487,-125.049998,1
74,45.071927,-125.055209,1
188,45.075901,-125.060247,1
215,45.078573,-125.059348,1
64,45.064487,-125.049998,1
112,45.075896,-125.051684,1
67,45.071549,-125.048191,1
214,45.080914,-125.062355,1
85,45.070057,-125.051602,1
239,45.086059,-125.061430,1
238,45.078360,-125.066031,1
208,45.081234,-125.057578,1
406,45.077129,-125.055995,1
196,45.083564,-125.060280,1
67,45.071549,-125.048191,1
232,45.080696,-125.060873,1
92,45.077965,-125.053206,1
85,45.070057,-125.051602,1
221,45.077118,-125.059316,1
230,45.076406,-125.056803,1
211,45.081334,-125.060034,1
186,45.081251,-125.059212,1
229,45.077235,-125.053545,1
117,45.068482,-125.052406,1
87,45.065334,-125.049752,1
191,45.082273,-125.061695,1
184,45.080318,-125.064872,1
232,45.080696,-125.060873,1
190,45.083631,-125.063038,1
93,45.072194,-125.050039,1
224,45.086613,-125.056469,1
85,45.070057,-125.051602,1
118,45.064929,-125.046925,1
205,45.076193,-125.057571,1
235,45.081185,-125.056653,1
216,45.079064,-125.053945,1
214,45.080914,-125.062355,1
214,45.080914,-125.062355,1
196,45.083564,-125.060280,1
118,45.064929,-125.046925,1
236,45.078712,-125.061263,1
406,45.077129,-125.055995,1
110,45.067874,-125.048293,1
99,45.077864,-125.052226,1
190,45.083631,-125.063038,1
85,45.070057,-125.051602,1
192,45.078585,-125.062508,1
223,45.078835,-125.063524,1
229,45.077235,-125.053545,1
70,45.069011,-125.048805,1
66,45.070479,-125.047147,1
190,45.083631,-125.063038,1
220,45.081624,-125.062402,1
219,45.071921,-125.061116,1
112,45.075896,-125.051684,1
215,45.078573,-125.059348,1
74,45.071927,-125.055209,1
232,45.080696,-125.060873,1
93,45.072194,-125.050039,1
232,45.080696,-125.060873,1
184,45.080318,-125.064872,1
102,45.075367,-125.053169,1
119,45.069630,-125.051628,1
72,45.070358,-125.055565,1
223,45.078835,-125.063524,1
221,45.077118,-125.059316,1
237,45.083169,-125.063047,1
68,45.069893,-125.051574,1
202,45.079507,-125.057615,1
205,45.076193,-125.057571,1
93,45.072194,-125.050039,1
236,45.078712,-125.061263,1
77,45.066630,-125.049157,1
117,45.068482,-125.052406,1
191,45.082273,-125.061695,1
104,45.069825,-125.049967,1
205,45.076193,-125.057571,1
87,45.065334,-125.049752,1
68,45.069893,-125.051574,1
215,45.078573,-125.059348,1
187,45.083202,-125.059083,1
99,45.077864,-125.052226,1
74,45.071927,-125.055209,1
208,45.081234,-125.057578,1
73,45.079929,-125.054369,1
119,45.069630,-125.051628,1
185,45.082046,-125.059996,1
74,45.071927,-125.055209,1
205,45.076193,-125.057571,1
67,45.071549,-125.048191,1
92,45.077965,-125.053206,1
197,45.080237,-125.064582,1
84,45.070712,-125.051300,1
105,45.071494,-125.051406,1
75,45.070820,-125.051061,1
189,45.080107,-125.051239,1
210,45.078620,-125.054463,1
381,45.081195,-125.064164,1
70,45.069011,-125.048805,1
229,45.077235,-125.053545,1
117,45.068482,-125.052406,1
84,45.070712,-125.051300,1
194,45.083731,-125.066491,1
118,45.064929,-125.046925,1
92,45.077965,-125.053206,1
87,45.065334,-125.049752,1
88,45.077142,-125.055495,1
72,45.070358,-125.055565,1
202,45.079507,-125.057615,1
106,45.066540,-125.052686,1
236,45.078712,-125.061263,1
69,45.066073,-125.052259,1
187,45.083202,-125.059083,1
110,45.067874,-125.048293,1
202,45.079507,-125.057615,1
120,45.075003,-125.059445,1
77,45.066630,-125.049157,1
77,45.066630,-125.049157,1
69,45.066073,-125.052259,1
236,45.078712,-125.061263,1
227,45.080654,-125.064849,1
229,45.077235,-125.053545,1
211,45.081334,-125.060034,1
194,45.083731,-125.066491,1
227,45.080654,-125.064849,1
88,45.077142,-125.055495,1
102,45.075367,-125.053169,1
232,45.080696,-125.060873,1
237,45.083169,-125.063047,1
105,45.071494,-125.051406,1
85,45.070057,-125.051602,1
118,45.064929,-125.046925,1
83,45.071318,-125.055152,1
182,45.076019,-125.055601,1
218,45.074864,-125.059253,1
81,45.074208,-125.051479,1
194,45.083731,-125.066491,1
182,45.076019,-125.055601,1
119,45.069630,-125.051628,1
221,45.077118,-125.059316,1
70,45.069011,-125.048805,1
82,45.067318,-125.055932,1
117,45.068482,-125.052406,1
81,45.074208,-125.051479,1
227,45.080654,-125.064849,1
196,45.083564,-125.060280,1
406,45.077129,-125.055995,1
240,45.077762,-125.061294,1
193,45.083236,-125.054336,1
104,45.069825,-125.049967,1
186,45.081251,-125.059212,1
187,45.083202,-125.059083,1
88,45.077142,-125.055495,1
222,45.078652,-125.059650,1
91,45.072829,-125.059130,1
228,45.081383,-125.058213,1
195,45.079070,-125.053753,1
70,45.069011,-125.048805,1
69,45.066073,-125.052259,1
85,45.070057,-125.051602,1
197,45.080237,-125.064582,1
210,45.078620,-125.054463,1
216,45.079064,-125.053945,1
87,45.065334,-125.049752,1
210,45.078620,-125.054463,1
86,45.066412,-125.045942,1
100,45.067180,-125.048907,1
189,45.080107,-125.051239,1
240,45.077762,-125.061294,1
208,45.081234,-125.057578,1
75,45.070820,-125.051061,1
117,45.068482,-125.052406,1
222,45.078652,-125.059650,1
223,45.078835,-125.063524,1
79,45.070456,-125.051493,1
187,45.083202,-125.059083,1
197,45.080237,-125.064582,1
213,45.075330,-125.063308,1
230,45.076406,-125.056803,1
192,45.078585,-125.062508,1
92,45.077965,-125.053206,1
68,45.069893,-125.051574,1
220,45.081624,-125.062402,1
215,45.078573,-125.059348,1
85,45.070057,-125.051602,1
192,45.078585,-125.062508,1
105,45.071494,-125.051406,1
237,45.083169,-125.063047,1
226,45.081378,-125.066343,1
120,45.075003,-125.059445,1
78,45.070499,-125.052921,1
232,45.080696,-125.060873,1
67,45.071549,-125.048191,1
185,45.082046,-125.059996,1
213,45.075330,-125.063308,1
208,45.081234,-125.057578,1
104,45.069825,-125.049967,1
226,45.081378,-125.066343,1
79,45.070456,-125.051493,1
92,45.077965,-125.053206,1
110,45.067874,-125.048293,1
106,45.066540,-125.052686,1
182,45.076019,-125.055601,1
226,45.081378,-125.066343,1
231,45.076341,-125.058161,1
195,45.079070,-125.053753,1
112,45.075896,-125.051684,1
105,45.071494,-125.051406,1
210,45.078620,-125.054463,1
223,45.078835,-125.063524,1
195,45.079070,-125.053753,1
192,45.078585,-125.062508,1
84,45.070712,-125.051300,1
223,45.078835,-125.063524,1
71,45.065821,-125.049854,1
201,45.081291,-125.066204,1
406,45.077129,-125.055995,1
73,45.079929,-125.054369,1
74,45.071927,-125.055209,1
238,45.078360,-125.066031,1
195,45.079070,-125.053753,1
222,45.078652,-125.059650,1
236,45.078712,-125.061263,1
73,45.079929,-125.054369,1
73,45.079929,-125.054369,1
105,45.071494,-125.051406,1
207,45.080832,-125.055638,1
117,45.068482,-125.052406,1
116,45.066888,-125.047444,1
78,45.070499,-125.052921,1
196,45.083564,-125.060280,1
240,45.077762,-125.061294,1
105,45.071494,-125.051406,1
119,45.069630,-125.051628,1
231,45.076341,-125.058161,1
197,45.080237,-125.064582,1
208,45.081234,-125.057578,1
194,45.083731,-125.066491,1
229,45.077235,-125.053545,1
191,45.082273,-125.061695,1
85,45.070057,-125.051602,1
96,45.068851,-125.054475,1
232,45.080696,-125.060873,1
238,45.078360,-125.066031,1
93,45.072194,-125.050039,1
188,45.075901,-125.060247,1
104,45.069825,-125.049967,1
72,45.070358,-125.055565,1
106,45.066540,-125.052686,1
189,45.080107,-125.051239,1
191,45.082273,-125.061695,1
223,45.078835,-125.063524,1
207,45.080832,-125.055638,1
196,45.083564,-125.060280,1
110,45.067874,-125.048293,1
186,45.081251,-125.059212,1
106,45.066540,-125.052686,1
186,45.081251,-125.059212,1
215,45.078573,-125.059348,1
216,45.079064,-125.053945,1
209,45.072382,-125.053438,1
227,45.080654,-125.064849,1
186,45.081251,-125.059212,1
92,45.077965,-125.053206,1
119,45.069630,-125.051628,1
94,45.066954,-125.046163,1
197,45.080237,-125.064582,1
191,45.082273,-125.061695,1
187,45.083202,-125.059083,1
82,45.067318,-125.055932,1
236,45.078712,-125.061263,1
200,45.078436,-125.062329,1
195,45.079070,-125.053753,1
221,45.077118,-125.059316,1
98,45.070008,-125.054671,1
235,45.081185,-125.056653,1
83,45.071318,-125.055152,1
99,45.077864,-125.052226,1
195,45.079070,-125.053753,1
209,45.072382,-125.053438,1
79,45.070456,-125.051493,1
226,45.081378,-125.066343,1
66,45.070479,-125.047147,1
211,45.081334,-125.060034,1
185,45.082046,-125.059996,1
81,45.074208,-125.051479,1
82,45.067318,-125.055932,1
240,45.077762,-125.061294,1
210,45.078620,-125.054463,1
120,45.075003,-125.059445,1
199,45.078679,-125.057092,1
194,45.083731,-125.066491,1
98,45.070008,-125.054671,1
222,45.078652,-125.059650,1
192,45.078585,-125.062508,1
196,45.083564,-125.060280,1
87,45.065334,-125.049752,1
71,45.065821,-125.049854,1
65,45.073759,-125.046986,1
120,45.075003,-125.059445,1
117,45.068482,-125.052406,1
81,45.074208,-125.051479,1
184,45.080318,-125.064872,1
66,45.070479,-125.047147,1
220,45.081624,-125.062402,1
215,45.078573,-125.059348,1
187,45.083202,-125.059083,1
93,45.072194,-125.050039,1
99,45.077864,-125.052226,1
205,45.076193,-125.057571,1
84,45.070712,-125.051300,1
240,45.077762,-125.061294,1
228,45.081383,-125.058213,1
208,45.081234,-125.057578,1
231,45.076341,-125.058161,1
185,45.082046,-125.059996,1
182,45.076019,-125.055601,1
185,45.082046,-125.059996,1
207,45.080832,-125.055638,1
68,45.069893,-125.051574,1
75,45.070820,-125.051061,1
231,45.076341,-125.058161,1
69,45.066073,-125.052259,1
92,45.077965,-125.053206,1
231,45.076341,-125.058161,1
198,45.081142,-125.060247,1
234,45.085270,-125.054272,1
102,45.075367,-125.053169,1
82,45.067318,-125.055932,1
232,45.080696,-125.060873,1
112,45.075896,-125.051684,1
185,45.082046,-125.059996,1
216,45.079064,-125.053945,1
120,45.075003,-125.059445,1
201,45.081291,-125.066204,1
229,45.077235,-125.053545,1
226,45.081378,-125.066343,1
202,45.079507,-125.057615,1
79,45.070456,-125.051493,1
96,45.068851,-125.054475,1
93,45.072194,-125.050039,1
88,45.077142,-125.055495,1
212,45.075596,-125.066797,1
119,45.069630,-125.051628,1
202,45.079507,-125.057615,1
220,45.081624,-125.062402,1
82,45.067318,-125.055932,1
100,45.067180,-125.048907,1
70,45.069011,-125.048805,1
205,45.076193,-125.057571,1
87,45.065334,-125.049752,1
67,45.071549,-125.048191,1
81,45.074208,-125.051479,1
406,45.077129,-125.055995,1
211,45.081334,-125.060034,1
218,45.074864,-125.059253,1
92,45.077965,-125.053206,1
102,45.075367,-125.053169,1
185,45.082046,-125.059996,1
230,45.076406,-125.056803,1
222,45.078652,-125.059650,1
67,45.071549,-125.048191,1
202,45.079507,-125.057615,1
199,45.078679,-125.057092,1
235,45.081185,-125.056653,1
98,45.070008,-125.054671,1
119,45.069630,-125.051628,1
100,45.067180,-125.048907,1
240,45.077762,-125.061294,1
223,45.078835,-125.063524,1
209,45.072382,-125.053438,1
202,45.079507,-125.057615,1
87,45.065334,-125.049752,1
85,45.070057,-125.051602,1
187,45.083202,-125.059083,1
236,45.078712,-125.061263,1
191,45.082273,-125.061695,1
228,45.081383,-125.058213,1
198,45.081142,-125.060247,1
211,45.081334,-125.060034,1
381,45.081195,-125.064164,1
84,45.070712,-125.051300,1
238,45.078360,-125.066031,1
117,45.068482,-125.052406,1
186,45.081251,-125.059212,1
186,45.081251,-125.059212,1
85,45.070057,-125.051602,1
199,45.078679,-125.057092,1
201,45.081291,-125.066204,1
104,45.069825,-125.049967,1
381,45.081195,-125.064164,1
222,45.078652,-125.059650,1
231,45.076341,-125.058161,1
93,45.072194,-125.050039,1
83,45.071318,-125.055152,1
240,45.077762,-125.061294,1
88,45.077142,-125.055495,1
83,45.071318,-125.055152,1
235,45.081185,-125.056653,1
195,45.079070,-125.053753,1
228,45.081383,-125.058213,1
99,45.077864,-125.052226,1
188,45.075901,-125.060247,1
117,45.068482,-125.052406,1
216,45.079064,-125.053945,1
189,45.080107,-125.051239,1
207,45.080832,-125.055638,1
78,45.070499,-125.052921,1
99,45.077864,-125.052226,1
91,45.072829,-125.059130,1
74,45.071927,-125.055209,1
232,45.080696,-125.060873,1
92,45.077965,-125.053206,1
85,45.070057,-125.051602,1
230,45.076406,-125.056803,1
81,45.074208,-125.051479,1
220,45.081624,-125.062402,1
77,45.066630,-125.049157,1
119,45.069630,-125.051628,1
211,45.081334,-125.060034,1
184,45.080318,-125.064872,1
223,45.078835,-125.063524,1
223,45.078835,-125.063524,1
214,45.080914,-125.062355,1
222,45.078652,-125.059650,1
67,45.071549,-125.048191,1
210,45.078620,-125.054463,1
222,45.078652,-125.059650,1
109,45.063165,-125.052783,1
116,45.066888,-125.047444,1
231,45.076341,-125.058161,1
232,45.080696,-125.060873,1
221,45.077118,-125.059316,1
209,45.072382,-125.053438,1
119,45.069630,-125.051628,1
201,45.081291,-125.066204,1
77,45.066630,-125.049157,1
406,45.077129,-125.055995,1
211,45.081334,-125.060034,1
66,45.070479,-125.047147,1
222,45.078652,-125.059650,1
196,45.083564,-125.060280,1
193,45.083236,-125.054336,1
184,45.080318,-125.064872,1
222,45.078652,-125.059650,1
73,45.079929,-125.054369,1
73,45.079929,-125.054369,1
189,45.080107,-125.051239,1
94,45.066954,-125.046163,1
240,45.077762,-125.061294,1
214,45.080914,-125.062355,1
71,45.065821,-125.049854,1
200,45.078436,-125.062329,1
187,45.083202,-125.059083,1
70,45.069011,-125.048805,1
182,45.076019,-125.055601,1
214,45.080914,-125.062355,1
105,45.071494,-125.051406,1
94,45.066954,-125.046163,1
185,45.082046,-125.059996,1
110,45.067874,-125.048293,1
106,45.066540,-125.052686,1
88,45.077142,-125.055495,1
185,45.082046,-125.059996,1
406,45.077129,-125.055995,1
381,45.081195,-125.064164,1
84,45.070712,-125.051300,1
237,45.083169,-125.063047,1
104,45.069825,-125.049967,1
77,45.066630,-125.049157,1
230,45.076406,-125.056803,1
227,45.080654,-125.064849,1
66,45.070479,-125.047147,1
96,45.068851,-125.054475,1
235,45.081185,-125.056653,1
98,45.070008,-125.054671,1
210,45.078620,-125.054463,1
406,45.077129,-125.055995,1
104,45.069825,-125.049967,1
83,45.071318,-125.055152,1
75,45.070820,-125.051061,1
195,45.079070,-125.053753,1
192,45.078585,-125.062508,1
406,45.077129,-125.055995,1
75,45.070820,-125.051061,1
74,45.071927,-125.055209,1
99,45.077864,-125.052226,1
199,45.078679,-125.057092,1
406,45.077129,-125.055995,1
232,45.080696,-125.060873,1
102,45.075367,-125.053169,1
230,45.076406,-125.056803,1
93,45.072194,-125.050039,1
88,45.077142,-125.055495,1
205,45.076193,-125.057571,1
200,45.078436,-125.062329,1
112,45.075896,-125.051684,1
214,45.080914,-125.062355,1
208,45.081234,-125.057578,1
228,45.081383,-125.058213,1
88,45.077142,-125.055495,1
186,45.081251,-125.059212,1
191,45.082273,-125.061695,1
222,45.078652,-125.059650,1
98,45.070008,-125.054671,1
192,45.078585,-125.062508,1
231,45.076341,-125.058161,1
88,45.077142,-125.055495,1
84,45.070712,-125.051300,1
220,45.081624,-125.062402,1
235,45.081185,-125.056653,1
201,45.081291,-125.066204,1
229,45.077235,-125.053545,1
228,45.081383,-125.058213,1
110,45.067874,-125.048293,1
230,45.076406,-125.056803,1
237,45.083169,-125.063047,1
84,45.070712,-125.051300,1
81,45.074208,-125.051479,1
104,45.069825,-125.049967,1
190,45.083631,-125.063038,1
228,45.081383,-125.058213,1
237,45.083169,-125.063047,1
68,45.069893,-125.051574,1
88,45.077142,-125.055495,1
231,45.076341,-125.058161,1
88,45.077142,-125.055495,1
98,45.070008,-125.054671,1
98,45.070008,-125.054671,1
67,45.071549,-125.048191,1
188,45.075901,-125.060247,1
105,45.071494,-125.051406,1
190,45.083631,-125.063038,1
74,45.071927,-125.055209,1
205,45.076193,-125.057571,1
185,45.082046,-125.059996,1
205,45.076193,-125.057571,1
214,45.080914,-125.062355,1
119,45.069630,-125.051628,1
83,45.071318,-125.055152,1
188,45.075901,-125.060247,1
235,45.081185,-125.056653,1
226,45.081378,-125.066343,1
213,45.075330,-125.063308,1
70,45.069011,-125.048805,1
240,45.077762,-125.061294,1
215,45.078573,-125.059348,1
238,45.078360,-125.066031,1
106,45.066540,-125.052686,1
214,45.080914,-125.062355,1
209,45.072382,-125.053438,1
182,45.076019,-125.055601,1
209,45.072382,-125.053438,1
93,45.072194,-125.050039,1
200,45.078436,-125.062329,1
220,45.081624,-125.062402,1
104,45.069825,-125.049967,1
228,45.081383,-125.058213,1
79,45.070456,-125.051493,1
91,45.072829,-125.059130,1
196,45.083564,-125.060280,1
96,45.068851,-125.054475,1
110,45.067874,-125.048293,1
120,45.075003,-125.059445,1
227,45.080654,-125.064849,1
199,45.078679,-125.057092,1
183,45.084386,-125.056931,1
211,45.081334,-125.060034,1
207,45.080832,-125.055638,1
182,45.076019,-125.055601,1
236,45.078712,-125.061263,1
236,45.078712,-125.061263,1
230,45.076406,-125.056803,1
96,45.068851,-125.054475,1
237,45.083169,-125.063047,1
230,45.076406,-125.056803,1
229,45.077235,-125.053545,1
236,45.078712,-125.061263,1
75,45.070820,-125.051061,1
240,45.077762,-125.061294,1
211,45.081334,-125.060034,1
87,45.065334,-125.049752,1
79,45.070456,-125.051493,1
213,45.075330,-125.063308,1
110,45.067874,-125.048293,1
216,45.079064,-125.053945,1
68,45.069893,-125.051574,1
72,45.070358,-125.055565,1
381,45.081195,-125.064164,1
381,45.081195,-125.064164,1
64,45.064487,-125.049998,1
406,45.077129,-125.055995,1
202,45.079507,-125.057615,1
64,45.064487,-125.049998,1
75,45.070820,-125.051061,1
205,45.076193,-125.057571,1
237,45.083169,-125.063047,1
84,45.070712,-125.051300,1
116,45.066888,-125.047444,1
102,45.075367,-125.053169,1
198,45.081142,-125.060247,1
65,45.073759,-125.046986,1
406,45.077129,-125.055995,1
229,45.077235,-125.053545,1
199,45.078679,-125.057092,1
68,45.069893,-125.051574,1
232,45.080696,-125.060873,1
188,45.075901,-125.060247,1
104,45.069825,-125.049967,1
216,45.079064,-125.053945,1
232,45.080696,-125.060873,1
237,45.083169,-125.063047,1
220,45.081624,-125.062402,1
194,45.083731,-125.066491,1
117,45.068482,-125.052406,1
232,45.080696,-125.060873,1
